html_url,priority,type,state,subsystem,created_date,has_input_program,input property,symptom,refactoring_type,commit_html_url,root_cause,content_text
https://youtrack.jetbrains.com/issue/IDEA-154614/Rename-Class-refactoring-does-not-work-for-classes-with-inheriotors-with-lombok.NoArgsConstructor,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,exception,rename class,https://github.com/JetBrains/intellij-community/commit/b701c2987512728b7cc1e30a991bcb3a03d490b9,flow analysis issue,"Rename Class refactoring does not work for classes with inheriotors with @lombok.NoArgsConstructor
In version 15.0.5 (143.2332) same class can be renamed without any problem.2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - IntelliJ IDEA 2016.1.1  Build #IU-145.597.3 2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - JDK: 1.8.0_60 2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - VM: Java HotSpot(TM) Server VM 2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - Vendor: Oracle Corporation 2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - OS: Windows 7 2016-04-12 17:55:34,191 [2257681]  ERROR - ntellij.openapi.util.TextRange - Last Action: NextTemplateVariable 2016-04-12 17:55:34,192 [2257682]  ERROR - m.intellij.util.ExecutorsQuery - element PsiAnnotation; startOffset -1 
java.lang.IllegalArgumentException: element PsiAnnotation; startOffset -1
 at com.intellij.usageView.UsageInfo.<init>(UsageInfo.java:56)
 at com.intellij.find.findUsages.JavaFindUsagesHelper.a(JavaFindUsagesHelper.java:624)
 at com.intellij.find.findUsages.JavaFindUsagesHelper.access$200(JavaFindUsagesHelper.java:50)
 at com.intellij.find.findUsages.JavaFindUsagesHelper$32.processInReadAction(JavaFindUsagesHelper.java:591)
 at com.intellij.find.findUsages.JavaFindUsagesHelper$32.processInReadAction(JavaFindUsagesHelper.java:588)
 at com.intellij.openapi.application.ReadActionProcessor$1.compute(ReadActionProcessor.java:31)
 at com.intellij.openapi.application.ReadActionProcessor$1.compute(ReadActionProcessor.java:28)
 at com.intellij.openapi.application.impl.ApplicationImpl.runReadAction(ApplicationImpl.java:962)
 at com.intellij.openapi.application.ReadActionProcessor.process(ReadActionProcessor.java:28)
 at com.intellij.util.UniqueResultsQuery$MyProcessor.process(UniqueResultsQuery.java:104)
 at com.intellij.openapi.application.QueryExecutorBase$1.process(QueryExecutorBase.java:52)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper.a(ConstructorReferencesSearchHelper.java:250)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper.a(ConstructorReferencesSearchHelper.java:228)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper.access$100(ConstructorReferencesSearchHelper.java:37)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper$4.process(ConstructorReferencesSearchHelper.java:126)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper$4.process(ConstructorReferencesSearchHelper.java:121)
 at com.intellij.util.UniqueResultsQuery$MyProcessor.process(UniqueResultsQuery.java:104)
 at com.intellij.openapi.application.QueryExecutorBase$1.process(QueryExecutorBase.java:52)
 at com.intellij.psi.impl.search.JavaClassInheritorsSearcher$3.processInReadAction(JavaClassInheritorsSearcher.java:117)
 at com.intellij.psi.impl.search.JavaClassInheritorsSearcher$3.processInReadAction(JavaClassInheritorsSearcher.java:100)
 at com.intellij.openapi.application.ReadActionProcessor$1.compute(ReadActionProcessor.java:31)
 at com.intellij.openapi.application.ReadActionProcessor$1.compute(ReadActionProcessor.java:28)
 at com.intellij.openapi.application.impl.ApplicationImpl.runReadAction(ApplicationImpl.java:962)
 at com.intellij.openapi.application.ReadActionProcessor.process(ReadActionProcessor.java:28)
 at com.intellij.util.UniqueResultsQuery$MyProcessor.process(UniqueResultsQuery.java:104)
 at com.intellij.util.containers.ContainerUtil.process(ContainerUtil.java:827)
 at com.intellij.psi.impl.search.JavaDirectInheritorsSearcher.a(JavaDirectInheritorsSearcher.java:225)
 at com.intellij.psi.impl.search.JavaDirectInheritorsSearcher.execute(JavaDirectInheritorsSearcher.java:144)
 at com.intellij.psi.impl.search.JavaDirectInheritorsSearcher.execute(JavaDirectInheritorsSearcher.java:49)
 at com.intellij.util.ExecutorsQuery.processResults(ExecutorsQuery.java:45)
 at com.intellij.util.AbstractQuery.forEach(AbstractQuery.java:75)
 at com.intellij.util.UniqueResultsQuery.process(UniqueResultsQuery.java:66)
 at com.intellij.util.UniqueResultsQuery.forEach(UniqueResultsQuery.java:56)
 at com.intellij.psi.impl.search.JavaClassInheritorsSearcher.a(JavaClassInheritorsSearcher.java:152)
 at com.intellij.psi.impl.search.JavaClassInheritorsSearcher.processQuery(JavaClassInheritorsSearcher.java:68)
 at com.intellij.psi.impl.search.JavaClassInheritorsSearcher.processQuery(JavaClassInheritorsSearcher.java:43)
 at com.intellij.openapi.application.QueryExecutorBase.execute(QueryExecutorBase.java:79)
 at com.intellij.util.ExecutorsQuery.processResults(ExecutorsQuery.java:45)
 at com.intellij.util.AbstractQuery.forEach(AbstractQuery.java:75)
 at com.intellij.util.UniqueResultsQuery.process(UniqueResultsQuery.java:66)
 at com.intellij.util.UniqueResultsQuery.forEach(UniqueResultsQuery.java:56)
 at com.intellij.psi.impl.search.ConstructorReferencesSearchHelper.processConstructorReferences(ConstructorReferencesSearchHelper.java:133)
 at com.intellij.psi.impl.search.MethodUsagesSearcher.processQuery(MethodUsagesSearcher.java:83)
 at com.intellij.psi.impl.search.MethodUsagesSearcher.processQuery(MethodUsagesSearcher.java:38)
 at com.intellij.openapi.application.QueryExecutorBase.execute(QueryExecutorBase.java:79)
 at com.intellij.util.ExecutorsQuery.processResults(ExecutorsQuery.java:45)
 at com.intellij.util.AbstractQuery.forEach(AbstractQuery.java:75)
 at com.intellij.util.MergeQuery.processSubQuery(MergeQuery.java:84)
 at com.intellij.util.MergeQuery.forEach(MergeQuery.java:56)
 at com.intellij.util.UniqueResultsQuery.process(UniqueResultsQuery.java:66)
 at com.intellij.util.UniqueResultsQuery.forEach(UniqueResultsQuery.java:56)
 at com.intellij.find.findUsages.JavaFindUsagesHelper.a(JavaFindUsagesHelper.java:588)
 at com.intellij.find.findUsages.JavaFindUsagesHelper.processElementUsages(JavaFindUsagesHelper.java:139)
 at com.intellij.codeInsight.daemon.impl.UnusedSymbolUtil.processUsages(UnusedSymbolUtil.java:265)
 at com.intellij.codeInspection.visibility.AccessCanBeTightenedInspection$MyVisitor.a(AccessCanBeTightenedInspection.java:151)
 at com.intellij.codeInspection.visibility.AccessCanBeTightenedInspection$MyVisitor.visitMethod(AccessCanBeTightenedInspection.java:100)
 at com.intellij.psi.impl.source.PsiMethodImpl.accept(PsiMethodImpl.java:294)
 at com.intellij.codeInspection.InspectionEngine.acceptElements(InspectionEngine.java:81)
 at com.intellij.codeInspection.InspectionEngine.createVisitorAndAcceptElements(InspectionEngine.java:69)
 at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass.a(LocalInspectionsPass.java:294)
 at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass.access$200(LocalInspectionsPass.java:73)
 at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$2.process(LocalInspectionsPass.java:261)
 at com.intellij.codeInsight.daemon.impl.LocalInspectionsPass$2.process(LocalInspectionsPass.java:256)
 at com.intellij.concurrency.ApplierCompleter.b(ApplierCompleter.java:128)
 at com.intellij.concurrency.ApplierCompleter.access$000(ApplierCompleter.java:44)
 at com.intellij.concurrency.ApplierCompleter$1.run(ApplierCompleter.java:91)
 at com.intellij.openapi.application.impl.ApplicationImpl.tryRunReadAction(ApplicationImpl.java:1178)
 at com.intellij.concurrency.ApplierCompleter$2.run(ApplierCompleter.java:100)
 at com.intellij.openapi.progress.impl.CoreProgressManager.a(CoreProgressManager.java:446)
 at com.intellij.openapi.progress.impl.CoreProgressManager.a(CoreProgressManager.java:443)
 at com.intellij.openapi.progress.impl.CoreProgressManager.executeProcessUnderProgress(CoreProgressManager.java:392)
 at com.intellij.openapi.progress.impl.ProgressManagerImpl.executeProcessUnderProgress(ProgressManagerImpl.java:54)
 at com.intellij.concurrency.ApplierCompleter.a(ApplierCompleter.java:112)
 at com.intellij.concurrency.ApplierCompleter.compute(ApplierCompleter.java:88)
 at jsr166e.CountedCompleter.exec(CountedCompleter.java:684)
 at jsr166e.ForkJoinTask.doExec(ForkJoinTask.java:260)
 at jsr166e.ForkJoinPool$WorkQueue.runTask(ForkJoinPool.java:858)
 at jsr166e.ForkJoinPool.scan(ForkJoinPool.java:1687)
 at jsr166e.ForkJoinPool.runWorker(ForkJoinPool.java:1642)
 at jsr166e.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:108)
Java stack trace2016-04-12 17:55:34,192 [2257682]  ERROR - m.intellij.util.ExecutorsQuery - IntelliJ IDEA 2016.1.1  Build #IU-145.597.3 2016-04-12 17:55:34,192 [2257682]  ERROR - m.intellij.util.ExecutorsQuery - JDK: 1.8.0_60 2016-04-12 17:55:34,192 [2257682]  ERROR - m.intellij.util.ExecutorsQuery - VM: Java HotSpot(TM) Server VM 2016-04-12 17:55:34,192 [2257682]  ERROR - m.intellij.util.ExecutorsQuery - Vendor: Oracle Corporation 2016-04-12 17:55:34,193 [2257683]  ERROR - m.intellij.util.ExecutorsQuery - OS: Windows 7 2016-04-12 17:55:34,193 [2257683]  ERROR - m.intellij.util.ExecutorsQuery - Last Action: NextTemplateVariable
"
https://youtrack.jetbrains.com/issue/IDEA-150138/Refactoring-functional-interface-signatures,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,functional interface,incorrect warning message,change method signature,https://github.com/JetBrains/intellij-community/commit/b56e7e0c20e5d851154e7142daf0e38a296b77e9;https://github.com/JetBrains/intellij-community/commit/3fd8dfd38c619b257334e83e6540b4e9372ea7a6,ast rewrite issue,"Refactoring functional interface signatures
Refactoring the signature of a functional interface, specifically when changing the order of two parameters does not work correctly. Example:@FunctionalInterfaceinterface Operation<KeyT, PayloadT> {    void perform(PayloadT payload, KeyT key);}The desired functionality is to make the order of the parameters PayloadT and KeyT consistent with the order in which they are declared on the interface, using Ctrl+F6 (change signature). IntelliJ then warns that the functional expression will be corrupted, while expected is that all the implementing functional invocations would be refactored to reflect the changed parameter ordering as well.
"
https://youtrack.jetbrains.com/issue/IDEA-82043/change-signature-quick-fix-corrupts-text,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,compile error,change method signature,https://github.com/JetBrains/intellij-community/commit/83e19911839d219cc7e8fce3ad39cc07ecaae691,ast rewrite issue,"""change signature"" quick fix corrupts text
i have a method f(String s, Object o) {}I insert @NotNull anno into the param list to make it f(@NotNull String s, Object o){}Quick fix appears proposing me to apply change signature and if I press ok with default values, it corrupts the text making all usages look like ""f(,obj)""
"
https://youtrack.jetbrains.com/issue/IDEA-155147/move-method-breaks-method-reference-and-results-in-compile-error,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,move method,https://github.com/JetBrains/intellij-community/commit/35a27be9303c03396ad58423202f56722fbd42e7,ast rewrite issue,"'move method' breaks method reference and results in compile error
Initialpackage refactor;
import java.util.ArrayList;
import static java.util.stream.Collectors.toList;

public class MoveMethdBreaksReference {
    private static class Destination{ }

    private final Destination destination = new Destination();

    public void main(){
        new ArrayList<String>().stream().filter(this::notNull).collect(toList());
    }

    private boolean notNull(String it) {
        return it != null;
    }
} When performing 'Move instance Method' on notNull(...) to Destination I expectexpectedpackage refactor;
import java.util.ArrayList;
import static java.util.stream.Collectors.toList;

public class MoveMethdBreaksReference {
    private static class Destination{
        private boolean notNull(String it) {
            return it != null;
        }
    }

    private final Destination destination = new Destination();

    public void main(){
        new ArrayList<String>().stream().filter(destination::notNull).collect(toList());
    }
} but actually results in a compile error.Actualpackage refactor;
import java.util.ArrayList;
import static java.util.stream.Collectors.toList;

public class MoveMethdBreaksReference {
    private static class Destination{

        private boolean notNull(String it) {
            return it != null;
        }
    }

    private final Destination destination = new Destination();

    public void main(){
        new ArrayList<String>().stream().filter(MoveMethdBreaksReference.Destination::notNull).collect(toList());
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-155004/Unwrap-try-deletes-also-resources-section,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,try-with-resources,compile error,unwarp try,https://github.com/JetBrains/intellij-community/commit/38335c63874c3df035c5518d92fd91c5fd8d78f4,ast rewrite issue,"Unwrap 'try' deletes also resources section
CTRL+SHIFT+Del on try(resources) {} deletes the resource section... See the screenshots...
"
https://youtrack.jetbrains.com/issue/IDEA-151756/Pull-member-Up-refactoring-seems-work-incorrectly-for-interface-extention,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,input options,behavior change,pull members up,https://github.com/JetBrains/intellij-community/commit/1dc6f156cf920285b256ccd0998b1f8bccfdd0ce,ast rewrite issue,"'Pull member Up' refactoring seems work incorrectly for interface extention
Build: 144.4216Let's have such code:interface Animal {}

interface Mammal extends Animal {
    default String identifyMyself() {
        return ""Mammal"";
    }
} Suppose user wants to move declaration of identifyMyself up to Animal interface, but leave default implementation in Mammal. Then i assume user has to select this method and checkbox  'Make abstract'  as on screenshot below.But no matter if she/he selects Make abstract checkbox or not it moves default method to Animal class. So result code isinterface Animal {
    default String identifyMyself() {
        return ""Mammal"";
    }
}

interface Mammal extends Animal {
} // actually would be OK in case checkbox is unchecked but expected to beinterface Animal {
   String identifyMyself();
}

interface Mammal extends Animal {
    default String identifyMyself() {
        return ""Mammal"";
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-103174/JDK-1.8-Type-Annotations-Change-Signature-Refactoring-allows-adding-annotations-shows-them-in-preview-but-doesnt-actually-add,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,fail to refactoring,change method signature,https://github.com/JetBrains/intellij-community/commit/2805c474e359c3086557bc6c508ed07192db63bf,ast rewrite issue,"JDK 1.8: Type Annotations: Change Signature Refactoring allows adding annotations, shows them in preview, but doesn't actually add them
Build 129.24Consider an annotation and a method:@Target(ElementType.TYPE_USE)
public @interface Sample {} public String foo() { return null; } Invoke the refactoring for the method.Add @Sample to the return type, @Sample Integer p parameter and throws @Sample Exception clause.Check that everything is correctly shown in preview. Press Refactor.Result: the new parameter and the throws clause are added, but annotations are not.
"
https://youtrack.jetbrains.com/issue/IDEA-111017/Pull-Members-Up-Push-Members-Down-Refactorings-applied-to-an-interface-could-warn-about-the-interface-usages-as-anonymous,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,Pull Members Up,nan,nan,"Pull Members Up / Push Members Down Refactorings applied to an interface could warn about the interface usages as anonymous classes and lambdas
Build 130.1358Consider the following code:public interface JSam {
    void bar(String p);
}

interface JsamImpl extends JSam {
    void foo();
}

class User {
    void test() {
        JSam jSam = (String p) -> {};

        (new JSam() {
            public void bar(String p) {}
        }).bar("""");
    }
} Pushing bar down or pulling foo up shows no warning and results in invalid code.Result of Pull Up refactoring:public interface JSam {
    void bar(String p);

    void foo();
}

interface JsamImpl extends JSam {
}

class User {
    void test() {
        JSam jSam = (String p) -> {};       // error here

        (new JSam() {                       // and here
            public void bar(String p) {}
        }).bar("""");
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-151942/Problems-with-Pulling-Up-method-of-Inner-class,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,Pull Members Up,https://github.com/JetBrains/intellij-community/commit/0936ad00fd3e7d1d33e8fb3ff384aa6b05e9df0a,overly strong preconditions,"Problems with Pulling Up method of Inner class
Build: 144.4216There are couple problems with Pulling up method of inner class: one when it depends on variable of outside class and another when trying to make it abstract. As both problems are about warning, i put them in one case. Let me know if it's need to be divided.public class BaseInner {}

public class Outer {
    public int x = 0;
    public void foo(){};

    public class Inner extends BaseInner {
        void innerMethod() { // PULL this method UP
            System.out.println(Outer.this.x);
            Outer.this.foo();
        }
    }
} 1. When user pulls up method innerMethod() as is, it creates incompilable code as leaving references to Outer class fields and methods. Suppose there should be a warning in such situation.        System.out.println(Outer.this.x);
        Outer.this.foo(); 2. When user pulls up method innerMethod() and also sets checkbox to make it abstract, then warning below show, which seems not actual as nothing broken when user clicks 'Continue' button.
"
https://youtrack.jetbrains.com/issue/IDEA-152173/Inline-method-refactoring-allows-to-inline-instance-method-into-static-one,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,static method,compile error,inline method,https://github.com/JetBrains/intellij-community/commit/8822f1e267fae513206e6ebcdffbc3af410a9c60,overly weak preconditions,"'Inline method' refactoring allows to inline instance method into static one
Build: 145.75Call to method of super class with construction super.xxx() could cause problems.public class A {
   void bar() {}
}

public class B extends A {
    void foo() {
        super.bar();
    }

    static void err(B b) {
        b.foo(); //inline call to foo()
    }
} Inlining call to b.foo() produces uncompilable code. Not sure if we could silently resolve such collision or have to show warning dialog.
"
https://youtrack.jetbrains.com/issue/IDEA-152175/Need-to-warn-when-Inline-and-delete-method-overridden-in-descendants,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,compile error,inline method,https://github.com/JetBrains/intellij-community/commit/66248de9e43880553c97e8efaed87da7e243e891,flow analysis issue,"Need to warn when 'Inline and delete method' overridden in descendants
Build: 145.75When user inlines and removes the method which is overridden in descendants and have there @Override annotation then such changes produce uncompilable code.I think we should warn user about this situation the same as we warn user when inlined and removed method overrides some method. public class A {
    void foo() {}
}

public class B extends A {
    @Override //becomes erroneous after inlining
    void foo() {}

    void err() {
        super.foo(); //inline the method
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-152181/Inline-method-tries-to-inline-private-field,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,inline method,https://github.com/JetBrains/intellij-community/commit/4f649256bc147f93a58f78af6a9e12c22780999a,overly weak preconditions,"'Inline method' tries to inline private field
Build:145.75When user tries to inline expression from superclass which contains reference to private variable it shows warning, but should it be method call of such variable no warning appears.Consider code below.public class A {
    private Integer i = 0;

    void foo() {
        i.toString();
    }
}

public class B extends A {
    void bar() {
        foo(); // inline foo
    }
} when inline foo() no warning appears as it should be and refactoring results in uncompilable code.
"
https://youtrack.jetbrains.com/issue/IDEA-152386/Change-method-signature-works-incorrectly-with-method-references-when-adding-exception,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,change method signature,https://github.com/JetBrains/intellij-community/commit/bebf4975e6c7c0899a3d738aa7b6c179dcd67266,flow analysis issue,"Change method signature works incorrectly with method references when adding exception
Build: 145.146Change method signature always suggests to convert method reference to lambda when new exception type added to the method signature:In case it's checked exception it creates uncompilable code.In case it's unchecked exception seems no need for conversion at all (similar to IDEA-152116). Furthermore immediately after such change inspection suggests to return it back to method reference.public class Action {
    public void acting(String s)  {
        System.out.println(s);
    }
}


public class Client {
    public static void consumer(String val, IFunc func) {
        func.func(val);
    }

    public static void main(String[] args) {
        Action a = new Action();
        consumer(""hello"", a::acting);
    }
} Checked exceptionAdding IOException to method acting() through  'Change signature'  refactoring, creates such code, which cannot be compiled:    public static void main(String[] args) {
        Action a = new Action();
        try {
            consumer(""hello"", (s) -> a.acting(s));
        } catch (java.io.IOException e) {
            e.printStackTrace();
        }
    } Unchecked exceptionAdding throws Error through the refactoring does unnecessary conversion to lambda.
"
https://youtrack.jetbrains.com/issue/IDEA-155518/Extract-method-leaves-fully-qualified-name,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,extract method,https://github.com/JetBrains/intellij-community/commit/9b9a8d40515e86d53938b585f1570fe211989722,ast rewrite issue,"Extract method leaves fully qualified name
Before:import java.io.StringReader;

class X {
    
    Object f() {
        final StringReader reader = new StringReader(""""); // extract this line
        return reader;
    }
}Kotlin detectedInvoke Extract Method and change return type to ""Reader"" instead of ""StringReader""After:import java.io.StringReader;

class X {

    Object f() {
        final java.io.Reader reader = getStringReader();
        return reader;
    }

    private Reader getStringReader() {
        return new StringReader("""");
    }
}Kotlin detectedExpected: import statement fo java.io.Reader.
"
https://youtrack.jetbrains.com/issue/IDEA-150149/CtrlF6-Change-Class-Signature-can-generate-syntax-errors-when-adding-generic-type-arguments,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,java generics,compile error,change class signature,https://github.com/JetBrains/intellij-community/commit/4cd38d818d5f28e401cd0bb3e00751e02cec372a,flow analysis issue,"Ctrl+F6: Change Class Signature can generate syntax errors when adding generic type arguments
I use IntelliJ Ultimate 16+ EAP on Windows with Java 8.Sample code:    public final class X {
    }

    public final class Y {
        public static final Class<?> X_CLASS = X.class;
    }  Put cursor on X and strike Ctrl+F6. Add parameter, e.g., T -> Object  (see screenshot) Click button Refactor.Code after refactoring:    public final class X<T> {
    }

    public final class Y {
        public static final Class<?> X_CLASS = X<Object>.class;
                                             // ^^^^^^^^ syntax error
    } If this is intended behaviour, please kindly explain.  Else, it seems like a bug to me.
"
https://youtrack.jetbrains.com/issue/IDEA-104286/Change-Signature-Refactoring-to-functional-interface-should-affect-lambda-expressions,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,functional interface,compile error,change method interface,https://github.com/JetBrains/intellij-community/commit/ec1d4927bddec4275d9bf0ceb163a63003439a21,flow analysis issue,"Change Signature Refactoring to functional interface should affect lambda expressions
Consider the following code:Codepublic class LambdaRefactoring {

    static class Param { }

    static class Receiver {
        public void receive(LambdaInterface pInterface) {
            pInterface.lambda(new Param(), new Param());
        }
    }

    interface LambdaInterface {
        void lambda(Param param1, Param param2);
    }

    public static void main(String[] args) {
        new Receiver().receive((param1, param2) -> {
            System.out.println(""param1 = "" + param1);
            System.out.println(""param2 = "" + param2);
        });
    }
} Refactoring the receive-method signature by removing the 2nd argument leads to broken caller code in main method's lambda expression. I would have thought the interface usage could be detected and changed by the refactoring. There may be issues, if the lambda expression was stored in a variable prior to be used as a parameter. Direct parameter usage should be detected and changed, though, IMHO.I have seen a comment on the following issue explaining that correcting inconsistent lambda expressions on method signature refactorings is not always possible and therefore is not tried at all, if I understand correctly. Maybe differential treatment is possible, though...IDEABKL-6747 JDK 1.8: Change Signature Refactoring applied to a method of a functional interface could detect the interface instantiations using lambdas and method references
"
https://youtrack.jetbrains.com/issue/IDEA-155581/Push-down-refactoring-may-create-uncompilable-code-for-bounded-wildcard-generics,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,java generics,compile error,Push members down,https://github.com/JetBrains/intellij-community/commit/5965c21f4486acfe3889fde55d9e3aca4e0b131c,ast rewrite issue,"'Push down' refactoring may create uncompilable code for bounded wildcard generics
Build: 146.1669Consider following code snippet.class Parent<T> {
    void foo(List<? extends T> p) {} // push method down and keep abstract
}

class Child extends Parent {
} Push down foo method with enabled option keep abstract then it creates uncompilable code due name clash.abstract class Parent<T> {
    abstract void foo(List<? extends T> p) // push method down and keep abstract
    ;
}

class Child extends Parent {
    @Override
    void foo(List<? extends Object> p) {} // push method down and keep abstract
} 
"
https://youtrack.jetbrains.com/issue/IDEA-155578/Push-members-down-no-warning-when-move-generic-method-to-not-parametrized-super-class,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,java generics,compile error,Push members down,https://github.com/JetBrains/intellij-community/commit/efa0c5c53b2192fa6caf69b67efb6aa32c9f7a0e,overly weak preconditions,"'Push members down' - no warning when move generic method to not-parametrized super class
Build: 146.1669Consider code snipped below. Pushing down p and foo(T) works differently: for field p IDEA understands there is already such field. for method foo(T) it shows no warning as it should and does with common method conflict.class Parent<T> {
    T p; // push field down to 'Child' - warning - OK
    public void foo(T p) { // push method down to 'Child' - no warning - not OK
        System.out.println(""a"");
    }
}

class Child extends Parent {
    Object p;
    public void foo(Object p) {
        System.out.println(""b"");
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-155596/Push-members-down-JavaDoc-As-is-option-always-copy-comments-of-interfaces,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,comment related;input options,comment related,Push members down,https://github.com/JetBrains/intellij-community/commit/1a70d8bcbd858b032639dd2206f01f8eb1cfe678,ast rewrite issue,"'Push members down' JavaDoc 'As is' option always copy comments of interfaces
Please consider code sample below. Invoke 'Push members down' for method foo() Select 'Keep abstract' for that method Select 'As is' or 'Move' for JavaDoc options. Click 'Refactor' button and note that JavaDoc section has been copied instead of left only in A or moved.When move class abstract method there is no such problem.interface A {
    /**
     *  push this method down to B
     */
    void foo();
}

interface B extends A {} 
"
https://youtrack.jetbrains.com/issue/IDEA-155600/Push-members-down-do-not-remove-Override-when-default-method-conflict-with-class-implementation,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,annotation,behavior change,Push members down,https://github.com/JetBrains/intellij-community/commit/c9f72daaff0e26bdfc7e740322b5e7edc756a1bb,ast rewrite issue,"'Push members down' - do not remove @Override when default method conflict with class implementation
Build: 146.1669Use code sample below: Invoke 'Push members down' refactoring for I.foo() Select 'keep abstract' and perform refactoring In 'Problems detected' dialog click 'Continue'Note that @Override annotation for C.foo() has been removed for some reason.Issues with removal of default method body address in a dedicated case IDEA-155599.interface I {
    default void foo() { // push method down
        System.out.println(""I"");
    }
}

class C implements I {
    @Override
    public void foo() { 
        System.out.println(""C"");
    }
} 
"
https://youtrack.jetbrains.com/issue/IDEA-119700/Javadoc-Silently-Deleted-During-Refactoring,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,comment related,comment related,change method signature,https://github.com/JetBrains/intellij-community/commit/8a80f671c2ea7cb0206a9adf52c654aa56b59811,ast rewrite issue,"Javadoc Silently Deleted During Refactoring
Consider this example.    /**
     * @param x the first parameter
     */
    public static void f(String a) {
    } Note that the argument name is wrong in the Javadoc. Now refactor this method with Change Signature. For example add a new parameter b.  The refactored code now looks like this:    /**
     * @param b
     */
    public static void f(String a, String b) {
    } Note how the whole @param x documentation silently disappeared.
"
https://youtrack.jetbrains.com/issue/IDEA-153148/lambda-parameter-name-is-not-suggested-to-be-renamed-with-the-class,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,lambda,fail to refactoring,rename class,https://github.com/JetBrains/intellij-community/commit/738aa6428722c5b3c5290a209b0fa0f44475e3a2,flow analysis issue,"lambda parameter name is not suggested to be renamed with the class
class Foo {
    class Baz {}
    
    void test(Baz bar) {
        
    }

    void test1() {
        Baz bar = new Baz();
    }

    void test2() {
        List<Baz> bars = new ArrayList<>();
        bars.forEach(bar -> System.out.println(bar));
    }
} Rename Bar -> Baz, method param name, local variable and list variable are suggested to be renamed, but lambda param name - not.
"
https://youtrack.jetbrains.com/issue/IDEA-152837/Need-casting-for-inlined-variables,Normal,Bug,Fixed,Java. Refactorings,10 Feb 2023,1,nan,compile error,inline variable,https://github.com/JetBrains/intellij-community/commit/23113360f127123b37ac5f1696b64b4260ee7fc6,ast rewrite issue,"Need casting for inlined variables
Build: 146.433Consider below code sample, inlining of variables a or b on the last lines of the code creates uncompilable code.Please take into account IDEA-33666, to preserve such behavior.public class ConflictingInterfaces {
    interface A {}
    interface B {}

    class C implements A, B {}

    void print(A a) {
        System.out.println(a);
    }

    void print(B a) {
        System.out.println(a);
    }

    void test() {
        C one = new C();
        A a = one;
        B b = one;

        print(a); // inline a
        print(b); // inline b
    }
} 
"
